"Displacements","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Stress/Strain:15","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.79866,0,0,0,0,0,0,0,0,0,0,0,0,0.52827,0.0087784,0,0.52835,0,0,0,45,0,0,0,0.19,0.22,0
0.78809,0,0,0,0,0,0,0,0,0,0,0,0,0.52798,0.009379,0,0.52807,0,0,0,45,0,0,0,0.2,0.22,0
0.77754,0,0,0,0,0,0,0,0,0,0,0,0,0.52767,0.010001,0,0.52776,0,0,0,45,0,0,0,0.21,0.22,0
0.76699,0,0,0,0,0,0,0,0,0,0,0,0,0.52732,0.010644,0,0.52743,0,0,0,45,0,0,0,0.22,0.22,0
0.75645,0,0,0,0,0,0,0,0,0,0,0,0,0.52695,0.011309,0,0.52707,0,0,0,45,0,0,0,0.23,0.22,0
0.74591,0,0,0,0,0,0,0,0,0,0,0,0,0.52654,0.011998,0,0.52668,0,0,0,45,0,0,0,0.24,0.22,0
0.73538,0,0,0,0,0,0,0,0,0,0,0,0,0.5261,0.01271,0,0.52626,0,0,0,45,0,0,0,0.25,0.22,0
0.72487,0,0,0,0,0,0,0,0,0,0,0,0,0.52563,0.013446,0,0.5258,0,0,0,45,0,0,0,0.26,0.22,0
0.71436,0,0,0,0,0,0,0,0,0,0,0,0,0.52512,0.014206,0,0.52531,0,0,0,45,0,0,0,0.27,0.22,0
0.70386,0,0,0,0,0,0,0,0,0,0,0,0,0.52456,0.01499,0,0.52477,0,0,0,45,0,0,0,0.28,0.22,0
0.69338,0,0,0,0,0,0,0,0,0,0,0,0,0.52396,0.015797,0,0.5242,0,0,0,45,0,0,0,0.29,0.22,0
0.6829,0,0,0,0,0,0,0,0,0,0,0,0,0.52331,0.016629,0,0.52358,0,0,0,45,0,0,0,0.3,0.22,0
0.67244,0,0,0,0,0,0,0,0,0,0,0,0,0.52261,0.017482,0,0.5229,0,0,0,45,0,0,0,0.31,0.22,0
0.662,0,0,0,0,0,0,0,0,0,0,0,0,0.52185,0.018356,0,0.52218,0,0,0,45,0,0,0,0.32,0.22,0
0.65157,0,0,0,0,0,0,0,0,0,0,0,0,0.52104,0.019251,0,0.52139,0,0,0,45,0,0,0,0.33,0.22,0
0.64116,0,0,0,0,0,0,0,0,0,0,0,0,0.52016,0.020162,0,0.52055,0,0,0,45,0,0,0,0.34,0.22,0
0.63076,0,0,0,0,0,0,0,0,0,0,0,0,0.51921,0.021088,0,0.51964,0,0,0,45,0,0,0,0.35,0.22,0
0.62039,0,0,0,0,0,0,0,0,0,0,0,0,0.51819,0.022026,0,0.51866,0,0,0,45,0,0,0,0.36,0.22,0
0.61004,0,0,0,0,0,0,0,0,0,0,0,0,0.5171,0.022971,0,0.51761,0,0,0,45,0,0,0,0.37,0.22,0
0.59971,0,0,0,0,0,0,0,0,0,0,0,0,0.51592,0.02392,0,0.51648,0,0,0,45,0,0,0,0.38,0.22,0
0.5894,0,0,0,0,0,0,0,0,0,0,0,0,0.51466,0.024866,0,0.51526,0,0,0,45,0,0,0,0.39,0.22,0
0.57912,0,0,0,0,0,0,0,0,0,0,0,0,0.51331,0.025803,0,0.51396,0,0,0,45,0,0,0,0.4,0.22,0
0.56887,0,0,0,0,0,0,0,0,0,0,0,0,0.51187,0.026724,0,0.51256,0,0,0,45,0,0,0,0.41,0.22,0
0.55864,0,0,0,0,0,0,0,0,0,0,0,0,0.51033,0.027621,0,0.51107,0,0,0,45,0,0,0,0.42,0.22,0
0.54845,0,0,0,0,0,0,0,0,0,0,0,0,0.50869,0.028484,0,0.50948,0,0,0,45,0,0,0,0.43,0.22,0
0.5383,0,0,0,0,0,0,0,0,0,0,0,0,0.50695,0.029304,0,0.50779,0,0,0,45,0,0,0,0.44,0.22,0
0.52818,0,0,0,0,0,0,0,0,0,0,0,0,0.50511,0.030068,0,0.506,0,0,0,45,0,0,0,0.45,0.22,0
0.51809,0,0,0,0,0,0,0,0,0,0,0,0,0.50316,0.030765,0,0.5041,0,0,0,45,0,0,0,0.46,0.22,0
0.50805,0,0,0,0,0,0,0,0,0,0,0,0,0.50112,0.03138,0,0.5021,0,0,0,45,0,0,0,0.47,0.22,0
0.49805,0,0,0,0,0,0,0,0,0,0,0,0,0.49897,0.031901,0,0.49999,0,0,0,45,0,0,0,0.48,0.22,0
0.48809,0,0,0,0,0,0,0,0,0,0,0,0,0.49674,0.032312,0,0.49779,0,0,0,45,0,0,0,0.49,0.22,0
0.47818,0,0,0,0,0,0,0,0,0,0,0,0,0.49442,0.032597,0,0.49549,0,0,0,45,0,0,0,0.5,0.22,0
0.46831,0,0,0,0,0,0,0,0,0,0,0,0,0.49202,0.032741,0,0.49311,0,0,0,45,0,0,0,0.51,0.22,0
0.4585,0,0,0,0,0,0,0,0,0,0,0,0,0.48955,0.032729,0,0.49065,0,0,0,45,0,0,0,0.52,0.22,0
0.44873,0,0,0,0,0,0,0,0,0,0,0,0,0.48704,0.032546,0,0.48812,0,0,0,45,0,0,0,0.53,0.22,0
0.43902,0,0,0,0,0,0,0,0,0,0,0,0,0.48449,0.032177,0,0.48556,0,0,0,45,0,0,0,0.54,0.22,0
0.42935,0,0,0,0,0,0,0,0,0,0,0,0,0.48192,0.031612,0,0.48296,0,0,0,45,0,0,0,0.55,0.22,0
0.41974,0,0,0,0,0,0,0,0,0,0,0,0,0.47937,0.030839,0,0.48036,0,0,0,45,0,0,0,0.56,0.22,0
0.41018,0,0,0,0,0,0,0,0,0,0,0,0,0.47684,0.02985,0,0.47778,0,0,0,45,0,0,0,0.57,0.22,0
0.40067,0,0,0,0,0,0,0,0,0,0,0,0,0.47438,0.028643,0,0.47524,0,0,0,45,0,0,0,0.58,0.22,0
0.3912,0,0,0,0,0,0,0,0,0,0,0,0,0.472,0.027215,0,0.47278,0,0,0,45,0,0,0,0.59,0.22,0
0.38179,0,0,0,0,0,0,0,0,0,0,0,0,0.46973,0.02557,0,0.47043,0,0,0,45,0,0,0,0.6,0.22,0
0.37241,0,0,0,0,0,0,0,0,0,0,0,0,0.46762,0.023717,0,0.46822,0,0,0,45,0,0,0,0.61,0.22,0
0.36308,0,0,0,0,0,0,0,0,0,0,0,0,0.46567,0.021667,0,0.46617,0,0,0,45,0,0,0,0.62,0.22,0
0.35379,0,0,0,0,0,0,0,0,0,0,0,0,0.46392,0.019439,0,0.46433,0,0,0,45,0,0,0,0.63,0.22,0
0.34452,0,0,0,0,0,0,0,0,0,0,0,0,0.4624,0.017051,0,0.46272,0,0,0,45,0,0,0,0.64,0.22,0
0.33529,0,0,0,0,0,0,0,0,0,0,0,0,0.46113,0.014531,0,0.46136,0,0,0,45,0,0,0,0.65,0.22,0
0.32608,0,0,0,0,0,0,0,0,0,0,0,0,0.46012,0.011906,0,0.46027,0,0,0,45,0,0,0,0.66,0.22,0
0.31688,0,0,0,0,0,0,0,0,0,0,0,0,0.45939,0.0092064,0,0.45948,0,0,0,45,0,0,0,0.67,0.22,0
0.3077,0,0,0,0,0,0,0,0,0,0,0,0,0.45895,0.0064662,0,0.45899,0,0,0,45,0,0,0,0.68,0.22,0
0.29853,0,0,0,0,0,0,0,0,0,0,0,0,0.4588,0.003719,0,0.45881,0,0,0,45,0,0,0,0.69,0.22,0
0.28935,0,0,0,0,0,0,0,0,0,0,0,0,0.45894,0.00099938,0,0.45894,0,0,0,45,0,0,0,0.7,0.22,0
0.28017,0,0,0,0,0,0,0,0,0,0,0,0,0.45937,-0.0016585,0,0.45937,0,0,0,45,0,0,0,0.71,0.22,0
0.27098,0,0,0,0,0,0,0,0,0,0,0,0,0.46008,-0.0042213,0,0.4601,0,0,0,45,0,0,0,0.72,0.22,0
0.26177,0,0,0,0,0,0,0,0,0,0,0,0,0.46105,-0.0066578,0,0.4611,0,0,0,45,0,0,0,0.73,0.22,0
0.25253,0,0,0,0,0,0,0,0,0,0,0,0,0.46226,-0.008939,0,0.46235,0,0,0,45,0,0,0,0.74,0.22,0
0.24328,0,0,0,0,0,0,0,0,0,0,0,0,0.4637,-0.011039,0,0.46383,0,0,0,45,0,0,0,0.75,0.22,0
0.23399,0,0,0,0,0,0,0,0,0,0,0,0,0.46534,-0.012936,0,0.46552,0,0,0,45,0,0,0,0.76,0.22,0
0.22466,0,0,0,0,0,0,0,0,0,0,0,0,0.46714,-0.014612,0,0.46737,0,0,0,45,0,0,0,0.77,0.22,0
0.2153,0,0,0,0,0,0,0,0,0,0,0,0,0.46908,-0.016054,0,0.46936,0,0,0,45,0,0,0,0.78,0.22,0
0.2059,0,0,0,0,0,0,0,0,0,0,0,0,0.47113,-0.017253,0,0.47145,0,0,0,45,0,0,0,0.79,0.22,0
0.19645,0,0,0,0,0,0,0,0,0,0,0,0,0.47326,-0.018204,0,0.47361,0,0,0,45,0,0,0,0.8,0.22,0
0.18697,0,0,0,0,0,0,0,0,0,0,0,0,0.47544,-0.018907,0,0.47582,0,0,0,45,0,0,0,0.81,0.22,0
0.17744,0,0,0,0,0,0,0,0,0,0,0,0,0.47764,-0.019366,0,0.47803,0,0,0,45,0,0,0,0.82,0.22,0
0.16786,0,0,0,0,0,0,0,0,0,0,0,0,0.47983,-0.019587,0,0.48023,0,0,0,45,0,0,0,0.83,0.22,0
0.15824,0,0,0,0,0,0,0,0,0,0,0,0,0.48199,-0.01958,0,0.48239,0,0,0,45,0,0,0,0.84,0.22,0
0.14858,0,0,0,0,0,0,0,0,0,0,0,0,0.4841,-0.019356,0,0.48449,0,0,0,45,0,0,0,0.85,0.22,0
0.13888,0,0,0,0,0,0,0,0,0,0,0,0,0.48613,-0.01893,0,0.4865,0,0,0,45,0,0,0,0.86,0.22,0
0.12914,0,0,0,0,0,0,0,0,0,0,0,0,0.48808,-0.018315,0,0.48842,0,0,0,45,0,0,0,0.87,0.22,0
0.11936,0,0,0,0,0,0,0,0,0,0,0,0,0.48992,-0.017528,0,0.49023,0,0,0,45,0,0,0,0.88,0.22,0
0.10954,0,0,0,0,0,0,0,0,0,0,0,0,0.49164,-0.016583,0,0.49192,0,0,0,45,0,0,0,0.89,0.22,0
0.099692,0,0,0,0,0,0,0,0,0,0,0,0,0.49324,-0.015497,0,0.49348,0,0,0,45,0,0,0,0.9,0.22,0
0.089812,0,0,0,0,0,0,0,0,0,0,0,0,0.4947,-0.014285,0,0.4949,0,0,0,45,0,0,0,0.91,0.22,0
0.079904,0,0,0,0,0,0,0,0,0,0,0,0,0.49602,-0.012962,0,0.49619,0,0,0,45,0,0,0,0.92,0.22,0
0.069971,0,0,0,0,0,0,0,0,0,0,0,0,0.49719,-0.011542,0,0.49732,0,0,0,45,0,0,0,0.93,0.22,0
0.060016,0,0,0,0,0,0,0,0,0,0,0,0,0.49821,-0.01004,0,0.49831,0,0,0,45,0,0,0,0.94,0.22,0
0.050043,0,0,0,0,0,0,0,0,0,0,0,0,0.49908,-0.008469,0,0.49915,0,0,0,45,0,0,0,0.95,0.22,0
0.040053,0,0,0,0,0,0,0,0,0,0,0,0,0.49979,-0.0068414,0,0.49984,0,0,0,45,0,0,0,0.96,0.22,0
0.030051,0,0,0,0,0,0,0,0,0,0,0,0,0.50035,-0.0051693,0,0.50037,0,0,0,45,0,0,0,0.97,0.22,0
0.020039,0,0,0,0,0,0,0,0,0,0,0,0,0.50074,-0.0034642,0,0.50076,0,0,0,45,0,0,0,0.98,0.22,0
0.010021,0,0,0,0,0,0,0,0,0,0,0,0,0.50098,-0.0017375,0,0.50099,0,0,0,45,0,0,0,0.99,0.22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.50106,4.7705e-18,0,0.50106,0,0,0,45,0,0,0,1,0.22,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.53096,8.8574e-16,0,0.53096,0,0,0,45,0,0,0,0,0.23,0
0.98938,0,0,0,0,0,0,0,0,0,0,0,0,0.53096,0.00040807,0,0.53096,0,0,0,45,0,0,0,0.01,0.23,0
0.97876,0,0,0,0,0,0,0,0,0,0,0,0,0.53094,0.00081726,0,0.53095,0,0,0,45,0,0,0,0.02,0.23,0
0.96814,0,0,0,0,0,0,0,0,0,0,0,0,0.53092,0.0012287,0,0.53092,0,0,0,45,0,0,0,0.03,0.23,0
0.95752,0,0,0,0,0,0,0,0,0,0,0,0,0.53089,0.0016435,0,0.53089,0,0,0,45,0,0,0,0.04,0.23,0
0.94691,0,0,0,0,0,0,0,0,0,0,0,0,0.53084,0.0020628,0,0.53085,0,0,0,45,0,0,0,0.05,0.23,0
0.93629,0,0,0,0,0,0,0,0,0,0,0,0,0.53079,0.0024877,0,0.53079,0,0,0,45,0,0,0,0.06,0.23,0
0.92568,0,0,0,0,0,0,0,0,0,0,0,0,0.53072,0.0029194,0,0.53073,0,0,0,45,0,0,0,0.07,0.23,0
0.91506,0,0,0,0,0,0,0,0,0,0,0,0,0.53064,0.003359,0,0.53065,0,0,0,45,0,0,0,0.08,0.23,0
0.90445,0,0,0,0,0,0,0,0,0,0,0,0,0.53055,0.0038076,0,0.53057,0,0,0,45,0,0,0,0.09,0.23,0
0.89384,0,0,0,0,0,0,0,0,0,0,0,0,0.53046,0.0042665,0,0.53047,0,0,0,45,0,0,0,0.1,0.23,0
0.88323,0,0,0,0,0,0,0,0,0,0,0,0,0.53034,0.0047367,0,0.53036,0,0,0,45,0,0,0,0.11,0.23,0
0.87263,0,0,0,0,0,0,0,0,0,0,0,0,0.53021,0.0052194,0,0.53024,0,0,0,45,0,0,0,0.12,0.23,0
0.86202,0,0,0,0,0,0,0,0,0,0,0,0,0.53007,0.0057158,0,0.53011,0,0,0,45,0,0,0,0.13,0.23,0
0.85142,0,0,0,0,0,0,0,0,0,0,0,0,0.52992,0.0062271,0,0.52995,0,0,0,45,0,0,0,0.14,0.23,0
0.84083,0,0,0,0,0,0,0,0,0,0,0,0,0.52975,0.0067545,0,0.52979,0,0,0,45,0,0,0,0.15,0.23,0
0.83023,0,0,0,0,0,0,0,0,0,0,0,0,0.52956,0.007299,0,0.52961,0,0,0,45,0,0,0,0.16,0.23,0
0.81964,0,0,0,0,0,0,0,0,0,0,0,0,0.52935,0.0078618,0,0.52941,0,0,0,45,0,0,0,0.17,0.23,0
0.80906,0,0,0,0,0,0,0,0,0,0,0,0,0.52912,0.0084441,0,0.52919,0,0,0,45,0,0,0,0.18,0.23,0
0.79848,0,0,0,0,0,0,0,0,0,0,0,0,0.52888,0.009047,0,0.52895,0,0,0,45,0,0,0,0.19,0.23,0
0.7879,0,0,0,0,0,0,0,0,0,0,0,0,0.52861,0.0096715,0,0.52869,0,0,0,45,0,0,0,0.2,0.23,0
0.77733,0,0,0,0,0,0,0,0,0,0,0,0,0.52831,0.010319,0,0.52841,0,0,0,45,0,0,0,0.21,0.23,0
0.76677,0,0,0,0,0,0,0,0,0,0,0,0,0.52799,0.010989,0,0.5281,0,0,0,45,0,0,0,0.22,0.23,0
0.75622,0,0,0,0,0,0,0,0,0,0,0,0,0.52764,0.011685,0,0.52777,0,0,0,45,0,0,0,0.23,0.23,0
0.74567,0,0,0,0,0,0,0,0,0,0,0,0,0.52726,0.012405,0,0.52741,0,0,0,45,0,0,0,0.24,0.23,0
0.73513,0,0,0,0,0,0,0,0,0,0,0,0,0.52685,0.013152,0,0.52701,0,0,0,45,0,0,0,0.25,0.23,0
0.72459,0,0,0,0,0,0,0,0,0,0,0,0,0.5264,0.013925,0,0.52658,0,0,0,45,0,0,0,0.26,0.23,0
0.71407,0,0,0,0,0,0,0,0,0,0,0,0,0.52591,0.014726,0,0.52611,0,0,0,45,0,0,0,0.27,0.23,0
0.70356,0,0,0,0,0,0,0,0,0,0,0,0,0.52538,0.015553,0,0.52561,0,0,0,45,0,0,0,0.28,0.23,0
0.69305,0,0,0,0,0,0,0,0,0,0,0,0,0.5248,0.016408,0,0.52506,0,0,0,45,0,0,0,0.29,0.23,0
0.68256,0,0,0,0,0,0,0,0,0,0,0,0,0.52418,0.017289,0,0.52446,0,0,0,45,0,0,0,0.3,0.23,0
0.67209,0,0,0,0,0,0,0,0,0,0,0,0,0.5235,0.018197,0,0.52382,0,0,0,45,0,0,0,0.31,0.23,0
0.66162,0,0,0,0,0,0,0,0,0,0,0,0,0.52277,0.019129,0,0.52312,0,0,0,45,0,0,0,0.32,0.23,0
0.65118,0,0,0,0,0,0,0,0,0,0,0,0,0.52197,0.020086,0,0.52236,0,0,0,45,0,0,0,0.33,0.23,0
0.64075,0,0,0,0,0,0,0,0,0,0,0,0,0.52111,0.021064,0,0.52154,0,0,0,45,0,0,0,0.34,0.23,0
0.63033,0,0,0,0,0,0,0,0,0,0,0,0,0.52018,0.022062,0,0.52065,0,0,0,45,0,0,0,0.35,0.23,0
0.61994,0,0,0,0,0,0,0,0,0,0,0,0,0.51917,0.023076,0,0.51968,0,0,0,45,0,0,0,0.36,0.23,0
0.60957,0,0,0,0,0,0,0,0,0,0,0,0,0.51808,0.024102,0,0.51865,0,0,0,45,0,0,0,0.37,0.23,0
0.59922,0,0,0,0,0,0,0,0,0,0,0,0,0.51691,0.025136,0,0.51752,0,0,0,45,0,0,0,0.38,0.23,0
0.58889,0,0,0,0,0,0,0,0,0,0,0,0,0.51565,0.026173,0,0.51631,0,0,0,45,0,0,0,0.39,0.23,0
0.57859,0,0,0,0,0,0,0,0,0,0,0,0,0.51428,0.027205,0,0.515,0,0,0,45,0,0,0,0.4,0.23,0
0.56832,0,0,0,0,0,0,0,0,0,0,0,0,0.51282,0.028225,0,0.5136,0,0,0,45,0,0,0,0.41,0.23,0
0.55808,0,0,0,0,0,0,0,0,0,0,0,0,0.51126,0.029224,0,0.51209,0,0,0,45,0,0,0,0.42,0.23,0
0.54787,0,0,0,0,0,0,0,0,0,0,0,0,0.50958,0.030194,0,0.51047,0,0,0,45,0,0,0,0.43,0.23,0
0.53769,0,0,0,0,0,0,0,0,0,0,0,0,0.50779,0.031121,0,0.50875,0,0,0,45,0,0,0,0.44,0.23,0
0.52755,0,0,0,0,0,0,0,0,0,0,0,0,0.50589,0.031995,0,0.5069,0,0,0,45,0,0,0,0.45,0.23,0
0.51746,0,0,0,0,0,0,0,0,0,0,0,0,0.50387,0.032801,0,0.50494,0,0,0,45,0,0,0,0.46,0.23,0
0.5074,0,0,0,0,0,0,0,0,0,0,0,0,0.50174,0.033525,0,0.50286,0,0,0,45,0,0,0,0.47,0.23,0
0.49739,0,0,0,0,0,0,0,0,0,0,0,0,0.49949,0.03415,0,0.50065,0,0,0,45,0,0,0,0.48,0.23,0
0.48742,0,0,0,0,0,0,0,0,0,0,0,0,0.49713,0.03466,0,0.49834,0,0,0,45,0,0,0,0.49,0.23,0
0.4775,0,0,0,0,0,0,0,0,0,0,0,0,0.49467,0.035037,0,0.49591,0,0,0,45,0,0,0,0.5,0.23,0
0.46763,0,0,0,0,0,0,0,0,0,0,0,0,0.49212,0.035262,0,0.49338,0,0,0,45,0,0,0,0.51,0.23,0
0.45782,0,0,0,0,0,0,0,0,0,0,0,0,0.48948,0.035318,0,0.49075,0,0,0,45,0,0,0,0.52,0.23,0
0.44805,0,0,0,0,0,0,0,0,0,0,0,0,0.48678,0.035187,0,0.48805,0,0,0,45,0,0,0,0.53,0.23,0
0.43835,0,0,0,0,0,0,0,0,0,0,0,0,0.48403,0.034851,0,0.48528,0,0,0,45,0,0,0,0.54,0.23,0
0.42869,0,0,0,0,0,0,0,0,0,0,0,0,0.48125,0.034296,0,0.48247,0,0,0,45,0,0,0,0.55,0.23,0
0.4191,0,0,0,0,0,0,0,0,0,0,0,0,0.47847,0.033509,0,0.47964,0,0,0,45,0,0,0,0.56,0.23,0
0.40956,0,0,0,0,0,0,0,0,0,0,0,0,0.47571,0.032479,0,0.47682,0,0,0,45,0,0,0,0.57,0.23,0
0.40007,0,0,0,0,0,0,0,0,0,0,0,0,0.47302,0.0312,0,0.47404,0,0,0,45,0,0,0,0.58,0.23,0
0.39064,0,0,0,0,0,0,0,0,0,0,0,0,0.4704,0.02967,0,0.47134,0,0,0,45,0,0,0,0.59,0.23,0
0.38125,0,0,0,0,0,0,0,0,0,0,0,0,0.46791,0.027891,0,0.46874,0,0,0,45,0,0,0,0.6,0.23,0
0.37192,0,0,0,0,0,0,0,0,0,0,0,0,0.46558,0.025871,0,0.4663,0,0,0,45,0,0,0,0.61,0.23,0
0.36263,0,0,0,0,0,0,0,0,0,0,0,0,0.46343,0.023625,0,0.46403,0,0,0,45,0,0,0,0.62,0.23,0
0.35338,0,0,0,0,0,0,0,0,0,0,0,0,0.4615,0.021171,0,0.46199,0,0,0,45,0,0,0,0.63,0.23,0
0.34417,0,0,0,0,0,0,0,0,0,0,0,0,0.45983,0.018532,0,0.4602,0,0,0,45,0,0,0,0.64,0.23,0
0.33499,0,0,0,0,0,0,0,0,0,0,0,0,0.45843,0.015739,0,0.45869,0,0,0,45,0,0,0,0.65,0.23,0
0.32583,0,0,0,0,0,0,0,0,0,0,0,0,0.45732,0.012823,0,0.4575,0,0,0,45,0,0,0,0.66,0.23,0
0.3167,0,0,0,0,0,0,0,0,0,0,0,0,0.45653,0.0098197,0,0.45663,0,0,0,45,0,0,0,0.67,0.23,0
0.30757,0,0,0,0,0,0,0,0,0,0,0,0,0.45606,0.0067679,0,0.45611,0,0,0,45,0,0,0,0.68,0.23,0
0.29845,0,0,0,0,0,0,0,0,0,0,0,0,0.45592,0.0037067,0,0.45593,0,0,0,45,0,0,0,0.69,0.23,0
0.28933,0,0,0,0,0,0,0,0,0,0,0,0,0.45611,0.00067579,0,0.45611,0,0,0,45,0,0,0,0.7,0.23,0
0.28021,0,0,0,0,0,0,0,0,0,0,0,0,0.45662,-0.0022852,0,0.45663,0,0,0,45,0,0,0,0.71,0.23,0
0.27107,0,0,0,0,0,0,0,0,0,0,0,0,0.45745,-0.0051381,0,0.45747,0,0,0,45,0,0,0,0.72,0.23,0
0.26191,0,0,0,0,0,0,0,0,0,0,0,0,0.45857,-0.0078465,0,0.45863,0,0,0,45,0,0,0,0.73,0.23,0
0.25273,0,0,0,0,0,0,0,0,0,0,0,0,0.45996,-0.010377,0,0.46008,0,0,0,45,0,0,0,0.74,0.23,0
0.24351,0,0,0,0,0,0,0,0,0,0,0,0,0.4616,-0.0127,0,0.46178,0,0,0,45,0,0,0,0.75,0.23,0
0.23426,0,0,0,0,0,0,0,0,0,0,0,0,0.46347,-0.01479,0,0.4637,0,0,0,45,0,0,0,0.76,0.23,0
0.22497,0,0,0,0,0,0,0,0,0,0,0,0,0.46551,-0.016628,0,0.46581,0,0,0,45,0,0,0,0.77,0.23,0
0.21564,0,0,0,0,0,0,0,0,0,0,0,0,0.46771,-0.018199,0,0.46806,0,0,0,45,0,0,0,0.78,0.23,0
0.20627,0,0,0,0,0,0,0,0,0,0,0,0,0.47002,-0.019493,0,0.47042,0,0,0,45,0,0,0,0.79,0.23,0
0.19684,0,0,0,0,0,0,0,0,0,0,0,0,0.47241,-0.020507,0,0.47286,0,0,0,45,0,0,0,0.8,0.23,0
0.18737,0,0,0,0,0,0,0,0,0,0,0,0,0.47485,-0.021241,0,0.47533,0,0,0,45,0,0,0,0.81,0.23,0
0.17785,0,0,0,0,0,0,0,0,0,0,0,0,0.4773,-0.021701,0,0.4778,0,0,0,45,0,0,0,0.82,0.23,0
0.16828,0,0,0,0,0,0,0,0,0,0,0,0,0.47974,-0.021897,0,0.48024,0,0,0,45,0,0,0,0.83,0.23,0
0.15866,0,0,0,0,0,0,0,0,0,0,0,0,0.48213,-0.02184,0,0.48263,0,0,0,45,0,0,0,0.84,0.23,0
0.14899,0,0,0,0,0,0,0,0,0,0,0,0,0.48446,-0.021544,0,0.48494,0,0,0,45,0,0,0,0.85,0.23,0
0.13928,0,0,0,0,0,0,0,0,0,0,0,0,0.4867,-0.021027,0,0.48715,0,0,0,45,0,0,0,0.86,0.23,0
0.12952,0,0,0,0,0,0,0,0,0,0,0,0,0.48883,-0.020305,0,0.48925,0,0,0,45,0,0,0,0.87,0.23,0
0.11973,0,0,0,0,0,0,0,0,0,0,0,0,0.49084,-0.019397,0,0.49123,0,0,0,45,0,0,0,0.88,0.23,0
0.10989,0,0,0,0,0,0,0,0,0,0,0,0,0.49272,-0.018321,0,0.49306,0,0,0,45,0,0,0,0.89,0.23,0
0.10002,0,0,0,0,0,0,0,0,0,0,0,0,0.49445,-0.017094,0,0.49475,0,0,0,45,0,0,0,0.9,0.23,0
0.090111,0,0,0,0,0,0,0,0,0,0,0,0,0.49604,-0.015735,0,0.49629,0,0,0,45,0,0,0,0.91,0.23,0
0.080176,0,0,0,0,0,0,0,0,0,0,0,0,0.49746,-0.014259,0,0.49767,0,0,0,45,0,0,0,0.92,0.23,0
0.070213,0,0,0,0,0,0,0,0,0,0,0,0,0.49873,-0.012683,0,0.49889,0,0,0,45,0,0,0,0.93,0.23,0
0.060227,0,0,0,0,0,0,0,0,0,0,0,0,0.49983,-0.011022,0,0.49995,0,0,0,45,0,0,0,0.94,0.23,0
0.05022,0,0,0,0,0,0,0,0,0,0,0,0,0.50076,-0.0092888,0,0.50084,0,0,0,45,0,0,0,0.95,0.23,0
0.040196,0,0,0,0,0,0,0,0,0,0,0,0,0.50152,-0.0074983,0,0.50158,0,0,0,45,0,0,0,0.96,0.23,0
0.030159,0,0,0,0,0,0,0,0,0,0,0,0,0.50211,-0.0056625,0,0.50215,0,0,0,45,0,0,0,0.97,0.23,0
0.020112,0,0,0,0,0,0,0,0,0,0,0,0,0.50254,-0.0037933,0,0.50255,0,0,0,45,0,0,0,0.98,0.23,0
0.010058,0,0,0,0,0,0,0,0,0,0,0,0,0.50279,-0.0019021,0,0.5028,0,0,0,45,0,0,0,0.99,0.23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.50288,-2.3852e-18,0,0.50288,0,0,0,45,0,0,0,1,0.23,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.53138,-1.4696e-16,0,0.53138,0,0,0,45,0,0,0,0,0.24,0
0.98937,0,0,0,0,0,0,0,0,0,0,0,0,0.53137,0.00041717,0,0.53137,0,0,0,45,0,0,0,0.01,0.24,0
0.97874,0,0,0,0,0,0,0,0,0,0,0,0,0.53136,0.00083552,0,0.53136,0,0,0,45,0,0,0,0.02,0.24,0
0.96812,0,0,0,0,0,0,0,0,0,0,0,0,0.53134,0.0012562,0,0.53134,0,0,0,45,0,0,0,0.03,0.24,0
0.95749,0,0,0,0,0,0,0,0,0,0,0,0,0.53131,0.0016804,0,0.53131,0,0,0,45,0,0,0,0.04,0.24,0
0.94687,0,0,0,0,0,0,0,0,0,0,0,0,0.53127,0.0021094,0,0.53127,0,0,0,45,0,0,0,0.05,0.24,0
0.93624,0,0,0,0,0,0,0,0,0,0,0,0,0.53122,0.0025443,0,0.53123,0,0,0,45,0,0,0,0.06,0.24,0
0.92562,0,0,0,0,0,0,0,0,0,0,0,0,0.53116,0.0029863,0,0.53117,0,0,0,45,0,0,0,0.07,0.24,0
0.91499,0,0,0,0,0,0,0,0,0,0,0,0,0.53109,0.0034366,0,0.53111,0,0,0,45,0,0,0,0.08,0.24,0
0.90437,0,0,0,0,0,0,0,0,0,0,0,0,0.53102,0.0038964,0,0.53103,0,0,0,45,0,0,0,0.09,0.24,0
0.89375,0,0,0,0,0,0,0,0,0,0,0,0,0.53093,0.004367,0,0.53094,0,0,0,45,0,0,0,0.1,0.24,0
0.88314,0,0,0,0,0,0,0,0,0,0,0,0,0.53082,0.0048496,0,0.53085,0,0,0,45,0,0,0,0.11,0.24,0
